-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51770123507929,3.3508737388239163,57
-76.5194609613627,3.351756364860036,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.51883771688337,3.3499851177992115,57
-76.5191527434386,3.3495685956781953,57
-76.51727950559473,3.351473575717067,57
-76.51770123507929,3.3508737388239163,57
-76.51770123507929,3.3508737388239163,57
-76.51770123507929,3.3508737388239163,57
-76.51770123507929,3.3508737388239163,57
-76.51770123507929,3.3508737388239163,57
-76.51770123507929,3.3508737388239163,57
-76.51770123507929,3.3508737388239163,57
