-76.4815698078622,3.496385456665081,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,75
-76.47931418030699,3.488211786652736,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,75
-76.47546044901486,3.4891929849953405,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,75
-76.48131193395174,3.4884902673375744,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,75
-76.48225874842512,3.49516550341741,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,75
-76.4901838021942,3.4992491218722663,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,75
-76.48692028018858,3.496715111585093,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,75
-76.47842082961184,3.486370302661656,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,75
-76.48502464569928,3.494630763577196,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,75
-76.48585277927036,3.492356576003707,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,75
-76.48319164136234,3.489856973216032,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,75
-76.48442064651285,3.493880673241523,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,75
-76.47939684318756,3.4856343544508483,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,75
-76.47632198025882,3.484294912649189,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,72
-76.55084733590408,3.481580473317786,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,72
-76.48221825167548,3.5002526094052695,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,72
-76.48345156828273,3.501699780128908,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,72
-76.4769013633664,3.500564183141282,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,72
-76.48111753659146,3.502071341780852,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,72
-76.5476872223332,3.4785397677892615,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,72
-76.47711848771249,3.484977750482802,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,72
-76.5540214704038,3.477190896619406,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,72
-76.54808825305948,3.477625116880494,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,72
-76.47729654262801,3.4942995762018065,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,72
-76.47966565062548,3.4976192575474663,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,72
-76.54257200378287,3.492357766862262,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,72
-76.47941587342113,3.4982388191317297,http://maps.google.com/mapfiles/ms/micons/blue-dot.png,72
-76.54245689272474,3.4814784208347542,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.4972822349676,3.3897890938589703,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.54346868087663,3.4966723352747002,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.54926444418882,3.4884901625340805,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.55200325173622,3.48924424011844,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.54832774836147,3.4953127175296905,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.55094003396847,3.48371811940106,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.49918509604069,3.3939283774491162,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.5510105817396,3.490181134770146,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.54714075759688,3.4932464030205743,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.54987427701525,3.4911586843342572,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.54346745256096,3.499010993021522,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.54685190650727,3.4895196268856066,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.5429001010149,3.4907882332706857,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.49262958004611,3.375138552888399,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.54419303270228,3.493523045716272,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.49115487937104,3.3835525887322286,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.5412281298177,3.486405701070332,http://maps.google.com/mapfiles/ms/micons/green-dot.png,69
-76.50010205768496,3.3641188260979558,http://maps.google.com/mapfiles/ms/micons/green-dot.png,64
-76.49703738881315,3.3669813824989037,http://maps.google.com/mapfiles/ms/micons/green-dot.png,64
-76.51905884153919,3.3515248385683702,http://maps.google.com/mapfiles/ms/micons/green-dot.png,57
-76.51879410008488,3.348850051884826,http://maps.google.com/mapfiles/ms/micons/green-dot.png,54
-76.52209385669507,3.3478950925204725,http://maps.google.com/mapfiles/ms/micons/green-dot.png,52
-76.52231255619328,3.347390479018943,http://maps.google.com/mapfiles/ms/micons/green-dot.png,52
-76.52445989269415,3.344249760787829,http://maps.google.com/mapfiles/ms/micons/green-dot.png,52
-76.52291107141323,3.3399935190977716,http://maps.google.com/mapfiles/ms/micons/green-dot.png,49
-76.52025731404194,3.3391562377595463,http://maps.google.com/mapfiles/ms/micons/green-dot.png,49
-76.52054377646031,3.3301953881253192,http://maps.google.com/mapfiles/ms/micons/green-dot.png,49
-76.52062619530965,3.3433178480442356,http://maps.google.com/mapfiles/ms/micons/green-dot.png,49
-76.5220430238498,3.342503984295545,http://maps.google.com/mapfiles/ms/micons/green-dot.png,49
-76.52170357904735,3.3458044498151374,http://maps.google.com/mapfiles/ms/micons/green-dot.png,49
-76.51861502304014,3.346808771880882,http://maps.google.com/mapfiles/ms/micons/green-dot.png,49
-76.51884592109339,3.337561586412327,http://maps.google.com/mapfiles/ms/micons/green-dot.png,49
-76.51995455653935,3.3371071993074874,http://maps.google.com/mapfiles/ms/micons/green-dot.png,49
-76.52128822754517,3.334592616893794,http://maps.google.com/mapfiles/ms/micons/green-dot.png,49
-76.52076485766814,3.338467670911644,http://maps.google.com/mapfiles/ms/micons/green-dot.png,49
-76.51745611322026,3.3396768272076796,http://maps.google.com/mapfiles/ms/micons/green-dot.png,49
-76.517440865697,3.34411427457499,http://maps.google.com/mapfiles/ms/micons/green-dot.png,49
-76.4725284160123,3.4372274283532893,http://maps.google.com/mapfiles/ms/micons/green-dot.png,44
-76.47430979398605,3.4442979414252117,http://maps.google.com/mapfiles/ms/micons/green-dot.png,44
-76.47680311928394,3.4419361999039384,http://maps.google.com/mapfiles/ms/micons/green-dot.png,44
-76.47964251998967,3.4416147318238397,http://maps.google.com/mapfiles/ms/micons/green-dot.png,44
-76.51870516231327,3.4953274067852216,http://maps.google.com/mapfiles/ms/micons/green-dot.png,43
-76.51634921712414,3.499260404968949,http://maps.google.com/mapfiles/ms/micons/green-dot.png,43
-76.47430073955704,3.4318856813833505,http://maps.google.com/mapfiles/ms/micons/green-dot.png,41
-76.47398345026069,3.448905948332703,http://maps.google.com/mapfiles/ms/micons/green-dot.png,41
-76.47344325474192,3.4476527964680366,http://maps.google.com/mapfiles/ms/micons/green-dot.png,41
-76.47513715506456,3.429333844621662,http://maps.google.com/mapfiles/ms/micons/green-dot.png,41
-76.47830526941532,3.453274355937213,http://maps.google.com/mapfiles/ms/micons/green-dot.png,41
-76.47836613493345,3.4557427281755344,http://maps.google.com/mapfiles/ms/micons/green-dot.png,41
-76.4783384301956,3.456889065595095,http://maps.google.com/mapfiles/ms/micons/green-dot.png,41
-76.47129496984884,3.4436654248636924,http://maps.google.com/mapfiles/ms/micons/green-dot.png,41
-76.47115768223462,3.4429491234950973,http://maps.google.com/mapfiles/ms/micons/green-dot.png,41
-76.47431116029588,3.447476609986121,http://maps.google.com/mapfiles/ms/micons/green-dot.png,41
-76.47510786673307,3.4534159902576214,http://maps.google.com/mapfiles/ms/micons/green-dot.png,41
-76.4720018251025,3.4443208749314187,http://maps.google.com/mapfiles/ms/micons/green-dot.png,41
-76.47656325499179,3.4540828851847323,http://maps.google.com/mapfiles/ms/micons/green-dot.png,41
-76.52908082913596,3.49284933894236,http://maps.google.com/mapfiles/ms/micons/green-dot.png,40
-76.54899363797149,3.3660441534200163,http://maps.google.com/mapfiles/ms/micons/green-dot.png,40
-76.52526241760953,3.4955453853051406,http://maps.google.com/mapfiles/ms/micons/green-dot.png,40
-76.52567863853913,3.4943570881911867,http://maps.google.com/mapfiles/ms/micons/green-dot.png,40
-76.54537971789934,3.4006163486649594,http://maps.google.com/mapfiles/ms/micons/green-dot.png,38
-76.48988055640147,3.4242584951333765,http://maps.google.com/mapfiles/ms/micons/green-dot.png,38
-76.49328317594843,3.409376359309032,http://maps.google.com/mapfiles/ms/micons/green-dot.png,38
-76.49007253093515,3.4356886949245675,http://maps.google.com/mapfiles/ms/micons/green-dot.png,38
-76.55117607393693,3.442443742041961,http://maps.google.com/mapfiles/ms/micons/green-dot.png,38
-76.53805567417726,3.4141286410310285,http://maps.google.com/mapfiles/ms/micons/green-dot.png,38
-76.54580136849381,3.420669346888051,http://maps.google.com/mapfiles/ms/micons/green-dot.png,38
-76.49073789095249,3.4341477870283357,http://maps.google.com/mapfiles/ms/micons/green-dot.png,38
-76.5450030210623,3.4281849651235583,http://maps.google.com/mapfiles/ms/micons/green-dot.png,38
-76.53996609412937,3.416681452215599,http://maps.google.com/mapfiles/ms/micons/green-dot.png,38
